Phoneme1	Phoneme2	Difference	Max/Dep	BeIdentical	Sonority	Continuant	Place	Backness	Stridency	Rounding	Voicing	Nasality	Lateral	Tense	Tone	Syllabic
p	k	 2.44	 0	 1	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0
p	r	 5.06	 0	 1	 3	 1	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0
p	d	 3.67	 0	 1	 0	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0
p	g	 3.67	 0	 1	 0	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0
p	f	 2.75	 0	 1	 0	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0
p	ng	 5.31	 0	 1	 1	 0	 1	 0	 0	 0	 1	 1	 0	 0	 0	 0
p	O	 18.68	 0	 1	 6	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 1
p	z	 5.76	 0	 1	 0	 1	 1	 0	 1	 0	 1	 0	 0	 0	 0	 0
p	ly	 5.32	 0	 1	 2	 1	 1	 0	 0	 0	 1	 0	 1	 0	 0	 0
p	ch	 4.22	 0	 1	 0	 0	 1	 0	 1	 0	 0	 0	 0	 0	 0	 0
p	dzh	 5.45	 0	 1	 0	 0	 1	 0	 1	 0	 1	 0	 0	 0	 0	 0
p	zh	 5.76	 0	 1	 0	 1	 1	 0	 1	 0	 1	 0	 0	 0	 0	 0
p	sh	 4.53	 0	 1	 0	 1	 1	 0	 1	 0	 0	 0	 0	 0	 0	 0
e	GAP	 45.43	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
e	u	 4.5	 0	 1	 1	 0	 0	 2	 0	 1	 0	 0	 0	 0	 0	 0
e	l	 17.35	 0	 1	 4	 0	 0	 1	 0	 0	 0	 0	 1	 0	 0	 1
e	t	 18.68	 0	 1	 6	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 1
e	i	 2.53	 0	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
e	m	 18.37	 0	 1	 5	 0	 0	 1	 0	 0	 0	 1	 0	 0	 0	 1
e	s	 20.46	 0	 1	 6	 0	 0	 1	 1	 0	 1	 0	 0	 0	 0	 1
e	^	 5.41	 0	 1	 0	 0	 0	 2	 0	 0	 0	 0	 0	 1	 0	 0
e	b	 17.45	 0	 1	 6	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1
e	o	 4.14	 0	 1	 0	 0	 0	 2	 0	 1	 0	 0	 0	 0	 0	 0
e	n	 18.37	 0	 1	 5	 0	 0	 1	 0	 0	 0	 1	 0	 0	 0	 1
e	p	 18.68	 0	 1	 6	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 1
e	e	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
e	a	 5.77	 0	 1	 1	 0	 0	 2	 0	 0	 0	 0	 0	 1	 0	 0
e	k	 18.68	 0	 1	 6	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 1
e	r	 16.37	 0	 1	 3	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1
e	d	 17.45	 0	 1	 6	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1
e	g	 17.45	 0	 1	 6	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1
e	f	 18.68	 0	 1	 6	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 1
e	ng	 18.37	 0	 1	 5	 0	 0	 1	 0	 0	 0	 1	 0	 0	 0	 1
e	O	 5.48	 0	 1	 0	 0	 0	 2	 0	 1	 0	 0	 0	 1	 0	 0
e	z	 19.23	 0	 1	 6	 0	 0	 1	 1	 0	 0	 0	 0	 0	 0	 1
e	ly	 17.35	 0	 1	 4	 0	 0	 1	 0	 0	 0	 0	 1	 0	 0	 1
e	ch	 20.46	 0	 1	 6	 0	 0	 1	 1	 0	 1	 0	 0	 0	 0	 1
e	dzh	 19.23	 0	 1	 6	 0	 0	 1	 1	 0	 0	 0	 0	 0	 0	 1
e	zh	 19.23	 0	 1	 6	 0	 0	 1	 1	 0	 0	 0	 0	 0	 0	 1
e	sh	 20.46	 0	 1	 6	 0	 0	 1	 1	 0	 1	 0	 0	 0	 0	 1
a	GAP	 45.43	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
a	u	 4.3	 0	 1	 2	 0	 0	 0	 0	 1	 0	 0	 0	 1	 0	 0
a	l	 17.71	 0	 1	 5	 0	 0	 1	 0	 0	 0	 0	 1	 0	 0	 1
a	t	 19.04	 0	 1	 7	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 1
a	i	 6.13	 0	 1	 2	 0	 0	 2	 0	 0	 0	 0	 0	 1	 0	 0
a	m	 18.73	 0	 1	 6	 0	 0	 1	 0	 0	 0	 1	 0	 0	 0	 1
a	s	 20.82	 0	 1	 7	 0	 0	 1	 1	 0	 1	 0	 0	 0	 0	 1
a	^	 2.53	 0	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
a	b	 17.81	 0	 1	 7	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1
a	o	 3.94	 0	 1	 1	 0	 0	 0	 0	 1	 0	 0	 0	 1	 0	 0
a	n	 18.73	 0	 1	 6	 0	 0	 1	 0	 0	 0	 1	 0	 0	 0	 1
a	p	 19.04	 0	 1	 7	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 1
a	e	 5.77	 0	 1	 1	 0	 0	 2	 0	 0	 0	 0	 0	 1	 0	 0
a	a	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
a	k	 19.04	 0	 1	 7	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 1
a	r	 16.73	 0	 1	 4	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1
a	d	 17.81	 0	 1	 7	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1
a	g	 17.81	 0	 1	 7	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1
a	f	 19.04	 0	 1	 7	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 1
a	ng	 18.73	 0	 1	 6	 0	 0	 1	 0	 0	 0	 1	 0	 0	 0	 1
a	O	 2.6	 0	 1	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0
a	z	 19.59	 0	 1	 7	 0	 0	 1	 1	 0	 0	 0	 0	 0	 0	 1
a	ly	 17.71	 0	 1	 5	 0	 0	 1	 0	 0	 0	 0	 1	 0	 0	 1
a	ch	 20.82	 0	 1	 7	 0	 0	 1	 1	 0	 1	 0	 0	 0	 0	 1
a	dzh	 19.59	 0	 1	 7	 0	 0	 1	 1	 0	 0	 0	 0	 0	 0	 1
a	zh	 19.59	 0	 1	 7	 0	 0	 1	 1	 0	 0	 0	 0	 0	 0	 1
a	sh	 20.82	 0	 1	 7	 0	 0	 1	 1	 0	 1	 0	 0	 0	 0	 1
k	GAP	 45.43	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
k	u	 18.32	 0	 1	 5	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 1
k	l	 5.32	 0	 1	 2	 1	 1	 0	 0	 0	 1	 0	 1	 0	 0	 0
k	t	 2.44	 0	 1	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0
k	i	 18.32	 0	 1	 5	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 1
k	m	 5.31	 0	 1	 1	 0	 1	 0	 0	 0	 1	 1	 0	 0	 0	 0
k	s	 4.53	 0	 1	 0	 1	 1	 0	 1	 0	 0	 0	 0	 0	 0	 0
k	^	 18.68	 0	 1	 6	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 1
k	b	 3.67	 0	 1	 0	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0
k	o	 18.68	 0	 1	 6	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 1
k	n	 5.31	 0	 1	 1	 0	 1	 0	 0	 0	 1	 1	 0	 0	 0	 0
k	p	 2.44	 0	 1	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0
k	e	 18.68	 0	 1	 6	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 1
k	a	 19.04	 0	 1	 7	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 1
k	k	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
k	r	 5.06	 0	 1	 3	 1	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0
k	d	 3.67	 0	 1	 0	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0
k	g	 3.4	 0	 1	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0
k	f	 2.75	 0	 1	 0	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0
k	ng	 5.04	 0	 1	 1	 0	 0	 0	 0	 0	 1	 1	 0	 0	 0	 0
k	O	 18.68	 0	 1	 6	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 1
k	z	 5.76	 0	 1	 0	 1	 1	 0	 1	 0	 1	 0	 0	 0	 0	 0
k	ly	 5.32	 0	 1	 2	 1	 1	 0	 0	 0	 1	 0	 1	 0	 0	 0
k	ch	 4.22	 0	 1	 0	 0	 1	 0	 1	 0	 0	 0	 0	 0	 0	 0
k	dzh	 5.45	 0	 1	 0	 0	 1	 0	 1	 0	 1	 0	 0	 0	 0	 0
k	zh	 5.76	 0	 1	 0	 1	 1	 0	 1	 0	 1	 0	 0	 0	 0	 0
k	sh	 4.53	 0	 1	 0	 1	 1	 0	 1	 0	 0	 0	 0	 0	 0	 0
r	GAP	 45.43	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
r	u	 16.01	 0	 1	 2	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1
r	l	 3.15	 0	 1	 1	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0
r	t	 4.79	 0	 1	 3	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0
r	i	 16.01	 0	 1	 2	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1
r	m	 4.75	 0	 1	 2	 1	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0
r	s	 6.26	 0	 1	 3	 0	 0	 0	 1	 0	 1	 0	 0	 0	 0	 0
r	^	 16.37	 0	 1	 3	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1
r	b	 3.83	 0	 1	 3	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0
r	o	 16.37	 0	 1	 3	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1
r	n	 4.48	 0	 1	 2	 1	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0
r	p	 5.06	 0	 1	 3	 1	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0
r	e	 16.37	 0	 1	 3	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1
r	a	 16.73	 0	 1	 4	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1
r	k	 5.06	 0	 1	 3	 1	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0
r	r	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
r	d	 3.56	 0	 1	 3	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
r	g	 3.83	 0	 1	 3	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0
r	f	 4.75	 0	 1	 3	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0
r	ng	 4.75	 0	 1	 2	 1	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0
r	O	 16.37	 0	 1	 3	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1
r	z	 5.03	 0	 1	 3	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0
r	ly	 3.42	 0	 1	 1	 0	 1	 0	 0	 0	 0	 0	 1	 0	 0	 0
r	ch	 6.84	 0	 1	 3	 1	 1	 0	 1	 0	 1	 0	 0	 0	 0	 0
r	dzh	 5.61	 0	 1	 3	 1	 1	 0	 1	 0	 0	 0	 0	 0	 0	 0
r	zh	 5.3	 0	 1	 3	 0	 1	 0	 1	 0	 0	 0	 0	 0	 0	 0
r	sh	 6.53	 0	 1	 3	 0	 1	 0	 1	 0	 1	 0	 0	 0	 0	 0
d	GAP	 45.43	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
d	u	 17.09	 0	 1	 5	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1
d	l	 3.82	 0	 1	 2	 1	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0
d	t	 3.4	 0	 1	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0
d	i	 17.09	 0	 1	 5	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1
d	m	 4.08	 0	 1	 1	 0	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0
d	s	 5.49	 0	 1	 0	 1	 0	 0	 1	 0	 1	 0	 0	 0	 0	 0
d	^	 17.45	 0	 1	 6	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1
d	b	 2.44	 0	 1	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0
d	o	 17.45	 0	 1	 6	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1
d	n	 3.81	 0	 1	 1	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0
d	p	 3.67	 0	 1	 0	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0
d	e	 17.45	 0	 1	 6	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1
d	a	 17.81	 0	 1	 7	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1
d	k	 3.67	 0	 1	 0	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0
d	r	 3.56	 0	 1	 3	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
d	d	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
d	g	 2.44	 0	 1	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0
d	f	 3.98	 0	 1	 0	 1	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0
d	ng	 4.08	 0	 1	 1	 0	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0
d	O	 17.45	 0	 1	 6	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1
d	z	 4.26	 0	 1	 0	 1	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0
d	ly	 4.09	 0	 1	 2	 1	 1	 0	 0	 0	 0	 0	 1	 0	 0	 0
d	ch	 5.45	 0	 1	 0	 0	 1	 0	 1	 0	 1	 0	 0	 0	 0	 0
d	dzh	 4.22	 0	 1	 0	 0	 1	 0	 1	 0	 0	 0	 0	 0	 0	 0
d	zh	 4.53	 0	 1	 0	 1	 1	 0	 1	 0	 0	 0	 0	 0	 0	 0
d	sh	 5.76	 0	 1	 0	 1	 1	 0	 1	 0	 1	 0	 0	 0	 0	 0
g	GAP	 45.43	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
g	u	 17.09	 0	 1	 5	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1
g	l	 4.09	 0	 1	 2	 1	 1	 0	 0	 0	 0	 0	 1	 0	 0	 0
g	t	 3.67	 0	 1	 0	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0
g	i	 17.09	 0	 1	 5	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1
g	m	 4.08	 0	 1	 1	 0	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0
g	s	 5.76	 0	 1	 0	 1	 1	 0	 1	 0	 1	 0	 0	 0	 0	 0
g	^	 17.45	 0	 1	 6	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1
g	b	 2.44	 0	 1	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0
g	o	 17.45	 0	 1	 6	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1
g	n	 4.08	 0	 1	 1	 0	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0
g	p	 3.67	 0	 1	 0	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0
g	e	 17.45	 0	 1	 6	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1
g	a	 17.81	 0	 1	 7	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1
g	k	 3.4	 0	 1	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0
g	r	 3.83	 0	 1	 3	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0
g	d	 2.44	 0	 1	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0
g	g	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
g	f	 3.98	 0	 1	 0	 1	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0
g	ng	 3.81	 0	 1	 1	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0
g	O	 17.45	 0	 1	 6	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1
g	z	 4.53	 0	 1	 0	 1	 1	 0	 1	 0	 0	 0	 0	 0	 0	 0
g	ly	 4.09	 0	 1	 2	 1	 1	 0	 0	 0	 0	 0	 1	 0	 0	 0
g	ch	 5.45	 0	 1	 0	 0	 1	 0	 1	 0	 1	 0	 0	 0	 0	 0
g	dzh	 4.22	 0	 1	 0	 0	 1	 0	 1	 0	 0	 0	 0	 0	 0	 0
g	zh	 4.53	 0	 1	 0	 1	 1	 0	 1	 0	 0	 0	 0	 0	 0	 0
g	sh	 5.76	 0	 1	 0	 1	 1	 0	 1	 0	 1	 0	 0	 0	 0	 0
f	GAP	 45.43	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
f	u	 18.32	 0	 1	 5	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 1
f	l	 5.01	 0	 1	 2	 0	 1	 0	 0	 0	 1	 0	 1	 0	 0	 0
f	t	 2.75	 0	 1	 0	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0
f	i	 18.32	 0	 1	 5	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 1
f	m	 5.62	 0	 1	 1	 1	 1	 0	 0	 0	 1	 1	 0	 0	 0	 0
f	s	 4.22	 0	 1	 0	 0	 1	 0	 1	 0	 0	 0	 0	 0	 0	 0
f	^	 18.68	 0	 1	 6	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 1
f	b	 3.98	 0	 1	 0	 1	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0
f	o	 18.68	 0	 1	 6	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 1
f	n	 5.62	 0	 1	 1	 1	 1	 0	 0	 0	 1	 1	 0	 0	 0	 0
f	p	 2.75	 0	 1	 0	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0
f	e	 18.68	 0	 1	 6	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 1
f	a	 19.04	 0	 1	 7	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 1
f	k	 2.75	 0	 1	 0	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0
f	r	 4.75	 0	 1	 3	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0
f	d	 3.98	 0	 1	 0	 1	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0
f	g	 3.98	 0	 1	 0	 1	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0
f	f	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
f	ng	 5.62	 0	 1	 1	 1	 1	 0	 0	 0	 1	 1	 0	 0	 0	 0
f	O	 18.68	 0	 1	 6	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 1
f	z	 5.45	 0	 1	 0	 0	 1	 0	 1	 0	 1	 0	 0	 0	 0	 0
f	ly	 5.01	 0	 1	 2	 0	 1	 0	 0	 0	 1	 0	 1	 0	 0	 0
f	ch	 4.53	 0	 1	 0	 1	 1	 0	 1	 0	 0	 0	 0	 0	 0	 0
f	dzh	 5.76	 0	 1	 0	 1	 1	 0	 1	 0	 1	 0	 0	 0	 0	 0
f	zh	 5.45	 0	 1	 0	 0	 1	 0	 1	 0	 1	 0	 0	 0	 0	 0
f	sh	 4.22	 0	 1	 0	 0	 1	 0	 1	 0	 0	 0	 0	 0	 0	 0
ng	GAP	 45.43	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
ng	u	 18.01	 0	 1	 4	 0	 0	 1	 0	 0	 0	 1	 0	 0	 0	 1
ng	l	 5.01	 0	 1	 1	 1	 1	 0	 0	 0	 0	 1	 1	 0	 0	 0
ng	t	 5.31	 0	 1	 1	 0	 1	 0	 0	 0	 1	 1	 0	 0	 0	 0
ng	i	 18.01	 0	 1	 4	 0	 0	 1	 0	 0	 0	 1	 0	 0	 0	 1
ng	m	 2.44	 0	 1	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0
